symbol,ex_code,sectype,currency,name,sector,industry,startdate,enddate
RTX,ARCA,largecap,USD,Raytheon Technologies,Industrials,Aerospace & Defense,1990-01-02,2022-06-03
SNA,ARCA,largecap,USD,Snap-on,Industrials,Industrial Machinery,1990-01-02,2022-06-03
SWK,ARCA,largecap,USD,Stanley Black & Decker,Industrials,Industrial Machinery,1990-01-02,2022-06-03
TDG,ARCA,largecap,USD,TransDigm Group,Industrials,Aerospace & Defense,2006-03-15,2022-06-03
TT,ARCA,largecap,USD,Trane Technologies plc,Industrials,Building Products,1990-01-02,2022-06-03
TXT,ARCA,largecap,USD,Textron Inc.,Industrials,Aerospace & Defense,1990-01-02,2022-06-03
UAL,ARCA,largecap,USD,United Airlines Holdings,Industrials,Airlines,2006-02-06,2022-06-03
UNP,ARCA,largecap,USD,Union Pacific Corp,Industrials,Railroads,1990-01-02,2022-06-03
UPS,ARCA,largecap,USD,United Parcel Service,Industrials,Air Freight & Logistics,1999-11-10,2022-06-03
URI,ARCA,largecap,USD,"United Rentals, Inc.",Industrials,Trading Companies & Distributors,1997-12-18,2022-06-03
VRSK,ARCA,largecap,USD,Verisk Analytics,Industrials,Research & Consulting Services,2009-10-07,2022-06-03
WAB,ARCA,largecap,USD,Wabtec Corporation,Industrials,Construction Machinery & Heavy Trucks,1995-06-16,2022-06-03
WM,ARCA,largecap,USD,Waste Management Inc.,Industrials,Environmental & Facilities Services,1990-01-03,2022-06-03
XYL,ARCA,largecap,USD,Xylem Inc.,Industrials,Industrial Machinery,2011-10-13,2022-06-03
AAPL,ARCA,largecap,USD,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals",1990-01-02,2022-06-03
ACN,ARCA,largecap,USD,Accenture plc,Information Technology,IT Consulting & Other Services,2001-07-19,2022-06-03
ADBE,ARCA,largecap,USD,Adobe Systems Inc,Information Technology,Application Software,1990-01-02,2022-06-03
ADI,ARCA,largecap,USD,"Analog Devices, Inc.",Information Technology,Semiconductors,1990-01-02,2022-06-03
ADP,ARCA,largecap,USD,Automatic Data Processing,Information Technology,Internet Services & Infrastructure,1990-01-02,2022-06-03
ADSK,ARCA,largecap,USD,Autodesk Inc.,Information Technology,Application Software,1990-01-02,2022-06-03
AKAM,ARCA,largecap,USD,Akamai Technologies Inc,Information Technology,Internet Services & Infrastructure,1999-10-29,2022-06-03
AMAT,ARCA,largecap,USD,Applied Materials Inc.,Information Technology,Semiconductor Equipment,1990-01-02,2022-06-03
AMD,ARCA,largecap,USD,Advanced Micro Devices Inc,Information Technology,Semiconductors,1990-01-02,2022-06-03
ANET,ARCA,largecap,USD,Arista Networks,Information Technology,Communications Equipment,2014-06-06,2022-06-03
ANSS,ARCA,largecap,USD,ANSYS,Information Technology,Application Software,1996-06-20,2022-06-03
APH,ARCA,largecap,USD,Amphenol Corp,Information Technology,Electronic Components,1991-11-08,2022-06-03
AVGO,ARCA,largecap,USD,Broadcom Inc.,Information Technology,Semiconductors,2009-08-06,2022-06-03
BR,ARCA,largecap,USD,Broadridge Financial Solutions,Information Technology,Data Processing & Outsourced Services,2007-03-22,2022-06-03
CDNS,ARCA,largecap,USD,Cadence Design Systems,Information Technology,Application Software,1990-01-02,2022-06-03
CDW,ARCA,largecap,USD,CDW,Information Technology,Technology Distributors,2013-06-27,2022-06-03
CRM,ARCA,largecap,USD,Salesforce.com,Information Technology,Application Software,2004-06-23,2022-06-03
CSCO,ARCA,largecap,USD,Cisco Systems,Information Technology,Communications Equipment,1990-02-16,2022-06-03
CTSH,ARCA,largecap,USD,Cognizant Technology Solutions,Information Technology,IT Consulting & Other Services,1998-06-19,2022-06-03
CTXS,ARCA,largecap,USD,Citrix Systems,Information Technology,Application Software,1995-12-08,2022-06-03
DXC,ARCA,largecap,USD,DXC Technology,Information Technology,IT Consulting & Other Services,1990-01-02,2022-06-03
FFIV,ARCA,largecap,USD,F5 Networks,Information Technology,Communications Equipment,1999-06-04,2022-06-03
FIS,ARCA,largecap,USD,Fidelity National Information Services,Information Technology,Data Processing & Outsourced Services,2001-06-20,2022-06-03
FISV,ARCA,largecap,USD,Fiserv Inc,Information Technology,Data Processing & Outsourced Services,1990-01-02,2022-06-03
FLT,ARCA,largecap,USD,FleetCor Technologies Inc,Information Technology,Data Processing & Outsourced Services,2010-12-15,2022-06-03
FTNT,ARCA,largecap,USD,Fortinet,Information Technology,Systems Software,2009-11-18,2022-06-03
GLW,ARCA,largecap,USD,Corning Inc.,Information Technology,Electronic Components,1990-01-02,2022-06-03
GPN,ARCA,largecap,USD,Global Payments Inc.,Information Technology,Data Processing & Outsourced Services,2001-01-16,2022-06-03
HPE,ARCA,largecap,USD,Hewlett Packard Enterprise,Information Technology,"Technology Hardware, Storage & Peripherals",2015-10-19,2022-06-03
HPQ,ARCA,largecap,USD,HP Inc.,Information Technology,"Technology Hardware, Storage & Peripherals",1990-01-02,2022-06-03
IBM,ARCA,largecap,USD,International Business Machines,Information Technology,IT Consulting & Other Services,1990-01-02,2022-06-03
INTC,ARCA,largecap,USD,Intel Corp.,Information Technology,Semiconductors,1990-01-02,2022-06-03
INTU,ARCA,largecap,USD,Intuit Inc.,Information Technology,Application Software,1993-03-12,2022-06-03
IPGP,ARCA,largecap,USD,IPG Photonics Corp.,Information Technology,Electronic Manufacturing Services,2006-12-13,2022-06-03
IT,ARCA,largecap,USD,Gartner Inc,Information Technology,IT Consulting & Other Services,1993-10-05,2022-06-03
JKHY,ARCA,largecap,USD,Jack Henry & Associates,Information Technology,Data Processing & Outsourced Services,1990-01-03,2022-06-03
JNPR,ARCA,largecap,USD,Juniper Networks,Information Technology,Communications Equipment,1999-06-25,2022-06-03
KEYS,ARCA,largecap,USD,Keysight Technologies,Information Technology,Electronic Equipment & Instruments,2014-10-20,2022-06-03
KLAC,ARCA,largecap,USD,KLA Corporation,Information Technology,Semiconductor Equipment,1990-01-02,2022-06-03
LDOS,ARCA,largecap,USD,Leidos Holdings,Information Technology,IT Consulting & Other Services,2006-10-17,2022-06-03
LRCX,ARCA,largecap,USD,Lam Research,Information Technology,Semiconductor Equipment,1990-01-02,2022-06-03
MA,ARCA,largecap,USD,Mastercard Inc.,Information Technology,Data Processing & Outsourced Services,2006-05-25,2022-06-03
MCHP,ARCA,largecap,USD,Microchip Technology,Information Technology,Semiconductors,1993-03-19,2022-06-03
MSFT,ARCA,largecap,USD,Microsoft Corp.,Information Technology,Systems Software,1990-01-02,2022-06-03
MSI,ARCA,largecap,USD,Motorola Solutions Inc.,Information Technology,Communications Equipment,1990-01-02,2022-06-03
MU,ARCA,largecap,USD,Micron Technology,Information Technology,Semiconductors,1990-01-02,2022-06-03
NLOK,ARCA,largecap,USD,NortonLifeLock,Information Technology,Application Software,1990-01-02,2022-06-03
NOW,ARCA,largecap,USD,ServiceNow,Information Technology,Systems Software,2012-06-29,2022-06-03
NTAP,ARCA,largecap,USD,NetApp,Information Technology,"Technology Hardware, Storage & Peripherals",1995-11-21,2022-06-03
NVDA,ARCA,largecap,USD,Nvidia Corporation,Information Technology,Semiconductors,1999-01-22,2022-06-03
ORCL,ARCA,largecap,USD,Oracle Corp.,Information Technology,Application Software,1990-01-02,2022-06-03
PAYC,ARCA,largecap,USD,Paycom,Information Technology,Application Software,2014-04-15,2022-06-03
PAYX,ARCA,largecap,USD,Paychex Inc.,Information Technology,Data Processing & Outsourced Services,1990-01-02,2022-06-03
PYPL,ARCA,largecap,USD,PayPal,Information Technology,Data Processing & Outsourced Services,2015-07-06,2022-06-03
QCOM,ARCA,largecap,USD,QUALCOMM Inc.,Information Technology,Semiconductors,1991-12-13,2022-06-03
QRVO,ARCA,largecap,USD,Qorvo,Information Technology,Semiconductors,2015-01-02,2022-06-03
SNPS,ARCA,largecap,USD,Synopsys Inc.,Information Technology,Application Software,1992-02-26,2022-06-03
STX,ARCA,largecap,USD,Seagate Technology,Information Technology,"Technology Hardware, Storage & Peripherals",2002-12-11,2022-06-03
SWKS,ARCA,largecap,USD,Skyworks Solutions,Information Technology,Semiconductors,1990-01-02,2022-06-03
TEL,ARCA,largecap,USD,TE Connectivity Ltd.,Information Technology,Electronic Manufacturing Services,2007-06-14,2022-06-03
TRIP,ARCA,largecap,USD,TripAdvisor,Information Technology,Interactive Media & Services,2011-12-07,2022-06-03
TXN,ARCA,largecap,USD,Texas Instruments,Information Technology,Semiconductors,1990-01-02,2022-06-03
V,ARCA,largecap,USD,Visa Inc.,Information Technology,Data Processing & Outsourced Services,2008-03-19,2022-06-03
VRSN,ARCA,largecap,USD,Verisign Inc.,Information Technology,Internet Services & Infrastructure,1998-01-30,2022-06-03
WDC,ARCA,largecap,USD,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals",1990-01-02,2022-06-03
WU,ARCA,largecap,USD,Western Union Co,Information Technology,Data Processing & Outsourced Services,2006-10-02,2022-06-03
XRX,ARCA,largecap,USD,Xerox,Information Technology,"Technology Hardware, Storage & Peripherals",1990-01-02,2022-06-03
ZBRA,ARCA,largecap,USD,Zebra Technologies,Information Technology,Electronic Equipment & Instruments,1991-08-15,2022-06-03
ALB,ARCA,largecap,USD,Albemarle Corp,Materials,Specialty Chemicals,1994-02-22,2022-06-03
APD,ARCA,largecap,USD,Air Products & Chemicals Inc,Materials,Industrial Gases,1990-01-02,2022-06-03
AVY,ARCA,largecap,USD,Avery Dennison Corp,Materials,Paper Packaging,1990-01-02,2022-06-03
CE,ARCA,largecap,USD,Celanese,Materials,Specialty Chemicals,2005-01-21,2022-06-03
CF,ARCA,largecap,USD,CF Industries Holdings Inc,Materials,Fertilizers & Agricultural Chemicals,2005-08-11,2022-06-03
CTVA,ARCA,largecap,USD,Corteva,Materials,Fertilizers & Agricultural Chemicals,2019-05-24,2022-06-03
DD,ARCA,largecap,USD,DuPont de Nemours Inc,Materials,Specialty Chemicals,1990-01-02,2022-06-03
DOW,ARCA,largecap,USD,Dow Inc.,Materials,Commodity Chemicals,2019-03-20,2022-06-03
ECL,ARCA,largecap,USD,Ecolab Inc.,Materials,Specialty Chemicals,1990-01-02,2022-06-03
EMN,ARCA,largecap,USD,Eastman Chemical,Materials,Diversified Chemicals,1993-12-14,2022-06-03
FCX,ARCA,largecap,USD,Freeport-McMoRan Inc.,Materials,Copper,1995-07-10,2022-06-03
FMC,ARCA,largecap,USD,FMC Corporation,Materials,Fertilizers & Agricultural Chemicals,1990-01-02,2022-06-03
IFF,ARCA,largecap,USD,Intl Flavors & Fragrances,Materials,Specialty Chemicals,1990-01-02,2022-06-03
IP,ARCA,largecap,USD,International Paper,Materials,Paper Packaging,1990-01-02,2022-06-03
LIN,ARCA,largecap,USD,Linde plc,Materials,Industrial Gases,1992-06-17,2022-06-03
LYB,ARCA,largecap,USD,LyondellBasell,Materials,Specialty Chemicals,2010-04-28,2022-06-03
MLM,ARCA,largecap,USD,Martin Marietta Materials,Materials,Construction Materials,1994-02-17,2022-06-03
MOS,ARCA,largecap,USD,The Mosaic Company,Materials,Fertilizers & Agricultural Chemicals,1990-01-02,2022-06-03
NEM,ARCA,largecap,USD,Newmont Goldcorp,Materials,Gold,1990-01-02,2022-06-03
NUE,ARCA,largecap,USD,Nucor Corp.,Materials,Steel,1990-01-02,2022-06-03
PKG,ARCA,largecap,USD,Packaging Corporation of America,Materials,Paper Packaging,2000-01-28,2022-06-03
PPG,ARCA,largecap,USD,PPG Industries,Materials,Specialty Chemicals,1990-01-02,2022-06-03
SEE,ARCA,largecap,USD,Sealed Air,Materials,Paper Packaging,1990-01-02,2022-06-03
SHW,ARCA,largecap,USD,Sherwin-Williams,Materials,Specialty Chemicals,1990-01-02,2022-06-03
VMC,ARCA,largecap,USD,Vulcan Materials,Materials,Construction Materials,1990-01-02,2022-06-03
WRK,ARCA,largecap,USD,WestRock,Materials,Paper Packaging,2015-06-24,2022-06-03
AIV,ARCA,largecap,USD,Apartment Investment & Management,Real Estate,Residential REITs,1994-07-22,2022-06-03
AMT,ARCA,largecap,USD,American Tower Corp.,Real Estate,Specialized REITs,1998-02-27,2022-06-03
ARE,ARCA,largecap,USD,Alexandria Real Estate Equities,Real Estate,Office REITs,1997-05-28,2022-06-03
AVB,ARCA,largecap,USD,"AvalonBay Communities, Inc.",Real Estate,Residential REITs,1994-03-11,2022-06-03
BXP,ARCA,largecap,USD,Boston Properties,Real Estate,Office REITs,1997-06-18,2022-06-03
CBRE,ARCA,largecap,USD,CBRE Group,Real Estate,Real Estate Services,2004-06-10,2022-06-03
CCI,ARCA,largecap,USD,Crown Castle International Corp.,Real Estate,Specialized REITs,1998-08-18,2022-06-03
DLR,ARCA,largecap,USD,Digital Realty Trust Inc,Real Estate,Specialized REITs,2004-10-29,2022-06-03
DRE,ARCA,largecap,USD,Duke Realty Corp,Real Estate,Industrial REITs,1990-01-02,2022-06-03
EQIX,ARCA,largecap,USD,Equinix,Real Estate,Specialized REITs,2000-08-11,2022-06-03
EQR,ARCA,largecap,USD,Equity Residential,Real Estate,Residential REITs,1993-08-12,2022-06-03
ESS,ARCA,largecap,USD,"Essex Property Trust, Inc.",Real Estate,Residential REITs,1994-06-07,2022-06-03
EXR,ARCA,largecap,USD,Extra Space Storage,Real Estate,Specialized REITs,2004-08-16,2022-06-03
FRT,ARCA,largecap,USD,Federal Realty Investment Trust,Real Estate,Retail REITs,1990-01-02,2022-06-03
HST,ARCA,largecap,USD,Host Hotels & Resorts,Real Estate,Hotel & Resort REITs,1990-01-02,2022-06-03
IRM,ARCA,largecap,USD,Iron Mountain Incorporated,Real Estate,Specialized REITs,1996-02-01,2022-06-03
KIM,ARCA,largecap,USD,Kimco Realty,Real Estate,Retail REITs,1991-11-22,2022-06-03
MAA,ARCA,largecap,USD,Mid-America Apartments,Real Estate,Residential REITs,1994-01-28,2022-06-03
MAC,ARCA,largecap,USD,Macerich,Real Estate,Retail REITs,1994-03-10,2022-06-03
O,ARCA,largecap,USD,Realty Income Corporation,Real Estate,Retail REITs,1994-10-18,2022-06-03
PEAK,ARCA,largecap,USD,Healthpeak Properties,Real Estate,Health Care REITs,1990-01-02,2022-06-03
PLD,ARCA,largecap,USD,Prologis,Real Estate,Industrial REITs,1997-11-21,2022-06-03
PSA,ARCA,largecap,USD,Public Storage,Real Estate,Specialized REITs,1990-01-02,2022-06-03
REG,ARCA,largecap,USD,Regency Centers Corporation,Real Estate,Retail REITs,1993-10-29,2022-06-03
SBAC,ARCA,largecap,USD,SBA Communications,Real Estate,Specialized REITs,1999-06-16,2022-06-03
SLG,ARCA,largecap,USD,SL Green Realty,Real Estate,Office REITs,1997-08-15,2022-06-03
SPG,ARCA,largecap,USD,Simon Property Group Inc,Real Estate,Retail REITs,1993-12-14,2022-06-03
UDR,ARCA,largecap,USD,"UDR, Inc.",Real Estate,Residential REITs,1990-01-02,2022-06-03
VNO,ARCA,largecap,USD,Vornado Realty Trust,Real Estate,Office REITs,1990-01-02,2022-06-03
VTR,ARCA,largecap,USD,Ventas Inc,Real Estate,Health Care REITs,1997-05-05,2022-06-03
WELL,ARCA,largecap,USD,Welltower Inc.,Real Estate,Health Care REITs,1990-01-02,2022-06-03
WY,ARCA,largecap,USD,Weyerhaeuser,Real Estate,Specialized REITs,1990-01-02,2022-06-03
AEE,ARCA,largecap,USD,Ameren Corp,Utilities,Multi-Utilities,1998-01-02,2022-06-03
AEP,ARCA,largecap,USD,American Electric Power,Utilities,Electric Utilities,1990-01-02,2022-06-03
AES,ARCA,largecap,USD,AES Corp,Utilities,Independent Power Producers & Energy Traders,1991-06-26,2022-06-03
ATO,ARCA,largecap,USD,Atmos Energy Corp,Utilities,Gas Utilities,1990-01-02,2022-06-03
AWK,ARCA,largecap,USD,American Water Works Company Inc,Utilities,Water Utilities,2008-04-23,2022-06-03
CMS,ARCA,largecap,USD,CMS Energy,Utilities,Multi-Utilities,1990-01-02,2022-06-03
CNP,ARCA,largecap,USD,CenterPoint Energy,Utilities,Multi-Utilities,1990-01-02,2022-06-03
D,ARCA,largecap,USD,Dominion Energy,Utilities,Electric Utilities,1990-01-02,2022-06-03
DTE,ARCA,largecap,USD,DTE Energy Co.,Utilities,Multi-Utilities,1990-01-02,2022-06-03
DUK,ARCA,largecap,USD,Duke Energy,Utilities,Electric Utilities,1990-01-02,2022-06-03
ED,ARCA,largecap,USD,Consolidated Edison,Utilities,Electric Utilities,1990-01-02,2022-06-03
EIX,ARCA,largecap,USD,Edison Int'l,Utilities,Electric Utilities,1990-01-02,2022-06-03
ES,ARCA,largecap,USD,Eversource Energy,Utilities,Multi-Utilities,1990-01-02,2022-06-03
ETR,ARCA,largecap,USD,Entergy Corp.,Utilities,Electric Utilities,1990-01-02,2022-06-03
EVRG,ARCA,largecap,USD,Evergy,Utilities,Electric Utilities,1990-01-02,2022-06-03
EXC,ARCA,largecap,USD,Exelon Corp.,Utilities,Multi-Utilities,1990-01-02,2022-06-03
FE,ARCA,largecap,USD,FirstEnergy Corp,Utilities,Electric Utilities,1997-11-10,2022-06-03
LNT,ARCA,largecap,USD,Alliant Energy Corp,Utilities,Electric Utilities,1990-01-02,2022-06-03
NEE,ARCA,largecap,USD,NextEra Energy,Utilities,Multi-Utilities,1990-01-02,2022-06-03
NI,ARCA,largecap,USD,NiSource Inc.,Utilities,Multi-Utilities,1990-01-02,2022-06-03
NRG,ARCA,largecap,USD,NRG Energy,Utilities,Independent Power Producers & Energy Traders,2003-12-02,2022-06-03
PEG,ARCA,largecap,USD,Public Serv. Enterprise Inc.,Utilities,Electric Utilities,1990-01-02,2022-06-03
PNW,ARCA,largecap,USD,Pinnacle West Capital,Utilities,Multi-Utilities,1990-01-02,2022-06-03
PPL,ARCA,largecap,USD,PPL Corp.,Utilities,Electric Utilities,1990-01-02,2022-06-03
SO,ARCA,largecap,USD,Southern Co.,Utilities,Electric Utilities,1990-01-02,2022-06-03
SRE,ARCA,largecap,USD,Sempra Energy,Utilities,Multi-Utilities,1998-06-29,2022-06-03
WEC,ARCA,largecap,USD,Wec Energy Group Inc,Utilities,Electric Utilities,1990-01-02,2022-06-03
XEL,ARCA,largecap,USD,Xcel Energy Inc,Utilities,Multi-Utilities,1990-01-02,2022-06-03
